id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc04131,0.03440126917526011,NA,NA,M,0
SMc04130,-0.1031587530146665,NA,NA,G,0
SMc04129,-0.15079549955261007,0.6284127724852869,NA,S,0
SMc04128,0.7481113295328903,0.00024469682887826006,NA,P,0
SMc04127,0.04327113197655312,0.8790861057225978,M00221,S,0
SMc04126,-0.14588031186845074,0.5233000929044863,M00221,S,0
SMc04125,-0.3616849594195593,0.13454658285108242,M00221,S,0
SMc04124,0.007631965537835052,0.9873523274992472,NA,F,0
SMc04123,-0.21057067693671852,0.4343391459118371,NA,F,0
SMc04122,-0.30122790257116283,0.16568642940767128,NA,F,0
SMc04121,0.009658861537198185,0.9818195341605652,NA,F,0
SMc04120,-0.10417430910953268,0.7310055693394039,NA,F,0
SMc04119,0.09680086726631372,0.7700398877649047,NA,G,0
SMc04118,-0.2023364903410073,0.4451173272078146,NA,U,0
SMc04117,-0.09175879798297762,0.7690908107725419,NA,U,0
SMc04115,-0.08075301400982596,0.8171202451131054,NA,U,0
SMc04114,0.2536604967757381,0.2490330418630952,NA,U,0
SMc04113,0.3667803903064305,0.19330209559130584,NA,OU,0
SMc04112,0.39478476631166026,0.10517240584962276,NA,U,0
SMc04111,0.5746945022054586,0.03045761570091748,NA,U,0
SMc04110,0.8447919941386356,0.004967576990665121,NA,N,0
SMc04109,0.3289449618907651,0.2316906775436525,NA,U,0
SMc02820,0.365784710179686,0.10980905758697487,NA,U,0
SMc02821,0.1631922893290567,0.5768301916686923,NA,U,0
SMc02822,-0.025266950082888085,0.9556880053352088,NA,NU,0
SMc02824,-0.21667243894249988,0.434951689724894,NA,U,0
SMc02825,0.26823689064015416,0.06969107349917636,NA,E,0
SMc02826,-0.052707518673888336,0.902848920279308,NA,K,0
SMc02827,0.036668403311157435,0.9136809620969716,NA,M,0
SMc02828,-0.1684971757891064,0.3760040796171441,NA,EH,0
SMc02829,0.06852490036459853,0.6906287632403837,M00239,P,0
SMc02830,-0.04905240823789349,0.8710573088620913,M00239,P,0
SMc02831,0.16815812109741227,0.3612930588651729,M00239,P,0
SMc02832,-0.02106472522742502,0.9459292016068525,M00239,E,0
SMc02833,-0.5707239357469984,0.004671848062490833,NA,M,0
SMc02834,-0.1075861789373958,NA,NA,G,0
SMc02835,-0.2891601708667305,0.1861043968575244,M00001,F,0
SMc02836,0.3393305347543692,0.07221838937151087,NA,V,0
SMc02837,-0.15162499575469834,0.6139153951416882,M00016,E,0
SMc02838,0.3929787393625154,0.03288872894600858,M00001,G,0
SMc02937,0.15701198950616602,NA,NA,L,0
SMc02839,0.14547171501997538,0.5509498825222163,NA,L,0
SMc02840,-0.04755622475809014,0.9244450624256252,NA,L,0
SMc02841,-0.27640633046369484,0.1852847811676732,NA,KL,0
SMc02842,-0.6855007263664353,0.0017434039842118365,NA,S,0
SMc02843,0.15470254035175682,0.6589431913876058,NA,L,0
SMc02844,0.11254296404956343,0.7595346693683929,NA,K,0
SMc02845,0.414459518616792,0.1876694525867855,NA,E,0
SMc02846,0.013714872281420893,0.9727423246143312,NA,G,0
SMc02847,0.30570024068833096,0.2864475823053741,NA,S,0
SMc02848,-0.14465399728301725,0.5807442350572234,M00651,S,0
SMc02849,0.07917572143485924,0.7707459631623129,NA,CH,0
SMc02850,0.0967895123575819,0.4916247866176436,NA,L,0
SMc02851,-0.17400332271682475,0.5541663653733855,NA,K,0
SMc02852,-0.13217263769202106,0.4722618308949135,NA,E,0
SMc02853,-0.005571265399279002,0.9910162281568716,M00726,S,0
SMc02854,-1.3015513520999065,3.324265282017877e-05,NA,NA,2
SMc02855,0.2300536912915881,0.4438818270143405,NA,EG,0
SMc02856,-0.16099907025684904,0.4965863454121486,NA,M,0
SMc02857,1.2940749012193764,6.388074708337173e-08,NA,O,1
SMc02858,0.7750236145707455,1.992361491499269e-05,NA,O,0
SMc02859,-0.19358650782516074,0.5484073623681702,NA,S,0
SMc02860,-0.0568590425852263,0.8614743464697285,NA,S,0
SMc02861,-0.0506987009686726,0.90393614426979,NA,P,0
SMc02862,-0.10121963199794633,0.7519699746116353,NA,P,0
SMc02863,0.7556189529725248,0.006123901222224047,NA,L,0
SMc02864,-0.0432764448348408,0.9197101385454292,NA,H,0
SMc02865,0.28936449160130395,0.3909717362948426,NA,K,0
SMc02866,1.0260313442756877,5.7897460831247116e-05,M00647,K,1
SMc02867,0.8573500982065125,2.3998531460928147e-08,M00647,V,0
SMc02868,1.4610050462138453,9.413271509699656e-08,M00646,M,1
SMc02869,-0.3272287919923221,0.052280071182723716,M00194,P,0
SMc02870,-0.17536435483008458,0.31392451415695943,NA,S,0
SMc02871,-0.2802875073803389,0.1847133761597308,M00196,G,0
SMc02872,-0.2774844662949796,0.21582887259650865,M00196,G,0
SMc02873,-0.21041514456023905,0.2232778528076801,M00196,G,0
SMc02874,0.19861735902116195,0.3729962785431584,NA,S,0
SMc02875,0.11756895342410795,0.6668040780528098,NA,G,0
SMc02876,0.15487893564453822,0.5353361871438453,NA,K,0
SMc02877,-0.3124003515673993,0.09205810379634163,NA,M,0
SMc02878,-0.4428733882689212,0.02384360160459002,NA,G,0
SMc02879,-0.3226619781371638,0.21960150832236647,NA,P,0
SMc02880,-0.06834591795231197,0.8642793452179686,NA,GK,0
SMc02881,0.12617195168798784,0.6056752897564457,NA,J,0
SMc02882,1.0276761654379791,0.0001153230332653795,NA,E,1
SMc02883,0.4480443659914191,0.19647987934132768,NA,S,0
SMc02884,-0.2545292038452233,0.052133993648038335,NA,S,0
SMc02885,0.3292860750797237,0.20771421063184708,NA,O,0
SMc02886,0.549354941172059,0.017657037070706767,NA,NA,0
SMc02887,0.4913733070437701,0.10980905758697487,NA,K,0
SMc05001,0.2134131684119766,0.4348414338338905,NA,S,0
SMc02888,0.1334921440898748,0.3906274429608551,NA,K,0
SMc02889,0.4571575606024704,0.20546608815764208,NA,EGP,0
SMc02890,1.3768494308934454,2.85954686070886e-06,NA,P,1
SMc02891,0.5973380234077295,0.10880146142553447,NA,CH,0
SMc02892,-0.32221954313519424,0.3405983766881641,NA,EGP,0
SMc02893,0.21846636131745106,0.41344445329423024,NA,K,0
SMc02894,0.419987296268383,0.22187131763065598,NA,S,0
SMc02895,0.03520953671032298,0.9373309668298988,NA,S,0
SMc02896,-0.10996083960072624,0.6674635164868031,M00019,E,0
SMc02897,-0.16949470774474146,0.2998775832174838,M00595,C,0
SMc02898,0.4628818043857914,0.04516487099542139,M00063,M,0
SMc02899,0.8184639008312256,1.8218215044464801e-06,M00022,E,0
SMc02901,-0.08893302609965945,NA,NA,E,0
SMc02902,0.16849599207055854,0.6003498889750699,NA,K,0
SMc02903,-0.1177397925947637,0.5279866277818109,NA,L,0
SMc02904,-0.07958354038925827,0.7866651200114569,NA,FG,0
SMc02905,0.6499540878027803,1.0132468341129767e-05,M00260,L,0
SMc02906,0.3441717597167405,0.17869492804459952,NA,S,0
SMc02907,-0.2007675791366529,0.4812019826266951,NA,E,0
SMc02908,0.0659571890737234,0.8335469095431677,NA,L,0
SMc02909,0.17906758755414612,0.4916248523902357,NA,M,0
SMc02910,0.7966072544070134,0.0007887917899346891,NA,EGP,0
SMc02911,1.6792419284226738,2.4347370293598207e-20,NA,S,1
SMc02912,0.9412583396601272,4.652940256960875e-12,NA,K,0
SMc02913,0.5246951325440384,5.313852542639033e-05,NA,K,0
SMc02914,0.6639915999552921,3.1741163485134337e-07,NA,J,0
SMc00320,1.2130196948437224,0.0035491517528824,NA,J,1
SMc00321,1.4280963101763806,0.00012212481620984405,NA,J,1
SMc00322,0.11135569090597323,0.5983896474330745,NA,T,0
SMc00323,0.50030933742548,0.0015464743739296207,M00178,J,0
SMc00324,1.223504825988062,9.950399822208483e-22,M00394,J,1
SMc00325,0.5086188033572924,0.13454658285108242,NA,J,0
SMc00326,0.3742664347236314,0.056257307430307206,M00083,I,0
SMc00327,0.2564238155905161,0.034309419969081906,M00083,IQ,0
SMc00328,0.2394597250245372,0.16293432777578254,M00083,I,0
SMc00329,0.5982327719603212,0.0002483177515899027,NA,K,0
SMc00330,-0.30014454160854376,0.3575316088367964,NA,S,0
SMc00331,0.17876005530488595,0.5676250415058245,NA,S,0
SMc00332,1.106751932687607,6.2996042339104175e-06,NA,S,1
SMc00333,0.6260804251159325,0.0012613933816343836,M00022,E,0
SMc00334,0.4929374323412313,0.09127444722334573,M00022,F,0
SMc00335,1.5247366583407127,7.999881026147433e-35,M00096,J,1
SMc00336,0.22944692090373786,0.3966876897839255,NA,NA,0
SMc00337,-0.1766044143429066,0.6187734325245898,NA,NA,0
SMc00338,0.02433971155939005,0.9527896142225908,NA,S,0
SMc00339,-0.12275537552674652,0.493479792199397,M00695,T,0
SMc00340,0.08940068294749091,0.7272768869533929,NA,EH,0
SMc00341,0.3443069422857195,0.29355103689614925,NA,NA,0
SMc00342,0.2354765331242099,0.4187322992059993,NA,J,0
SMc00343,0.007175649078815105,0.9886475362825908,NA,L,0
SMc00344,0.051056652825844234,NA,NA,L,0
SMc00345,-0.09293373285016884,0.7725259354817476,NA,O,0
SMc00346,0.062139816122860236,0.8829245514608945,NA,S,0
SMc00347,-0.02756656309622888,0.945102085984238,NA,K,0
SMc00348,0.11155305333611563,0.7640383982129882,NA,S,0
SMc00349,0.7061548895682461,8.71753738636783e-11,NA,M,0
SMc00350,0.1024103567360496,NA,NA,EGP,0
SMc00351,0.4339722787630207,0.17080675646171886,NA,K,0
SMc00352,0.6522442712970733,0.060464362443680524,M00026,M,0
SMc00353,-0.8482532841486038,0.0014295420154144384,NA,S,0
SMc00354,0.07260634212992666,0.7654471925160916,NA,M,0
SMc00355,0.03948124174301295,0.93091672058819,NA,C,0
SMc00356,0.08130902745357371,0.8375905352935193,NA,J,0
SMc00357,0.6998365864688867,0.002842476525766807,NA,J,0
SMc00358,-0.33175070523862626,0.025177829026895845,NA,M,0
SMc00359,0.15581477888509646,0.6485736061174322,NA,S,0
SMc00360,-0.12006329690856292,0.4421689481124965,NA,S,0
SMc00361,-0.14200862687961827,0.4968592070882412,NA,S,0
SMc00362,1.1530474911651944,8.380950077720983e-11,NA,J,1
SMc00363,0.24447351792315225,0.43890257171764,M00178,J,0
SMc00364,0.8773788536060504,3.732346271264757e-10,M00178,J,0
SMc00365,1.2341645479019878,8.097376984078446e-15,M00359,J,1
SMc00366,0.983466348870312,2.6097779123273294e-10,M00359,J,0
SMc00367,0.16551563107804615,0.5952175452417485,NA,S,0
SMc00368,0.287499578081709,0.3716123776932087,NA,C,0
SMc00369,0.28101951973096506,NA,NA,C,0
SMc00370,-0.18201540684296744,0.4330378099173845,NA,K,0
SMc00371,-1.476078744205393,1.988671250191782e-06,NA,S,2
SMc00372,-0.19985307400009872,0.5918472326911612,NA,IQ,0
SMc00373,-0.7027809019009381,0.001397631482759263,NA,NA,0
SMc00374,-0.31576997911008153,0.08522055920584197,NA,C,0
SMc00375,-0.0010632548080795603,0.9977385429373642,NA,S,0
SMc00376,-0.2625665289217664,0.4387765018786898,NA,NA,0
SMc00377,-0.0015578923776832106,0.9977385429373642,NA,K,0
SMc00378,-0.14168861798209234,0.6032231117568869,NA,L,0
SMc00379,0.16801357711678466,0.5797664283114244,NA,S,0
SMc00380,-0.1608651750879379,0.6323977256204103,NA,K,0
SMc00381,-0.05074471076454582,NA,NA,EG,0
SMc00382,-0.03484719941603704,0.9039859346226384,NA,E,0
SMc00383,0.33920314802412604,0.28548096177255083,NA,O,0
SMc00384,0.06627495442029878,0.8630427637280336,NA,K,0
SMc00385,-0.03815833557442355,0.93091672058819,NA,S,0
SMc00386,0.05259719415331488,0.8952660812011867,NA,P,0
SMc00387,-0.09422731779203047,0.7054431145391162,M00024,E,0
SMc00388,0.18386545207325347,0.3966506836909647,NA,S,0
SMc00389,0.029535089947764662,0.9474767758883292,NA,NA,0
SMc00390,0.173159042024823,0.5768301916686923,NA,NA,0
SMc00392,0.3326340805532063,0.2189793371888704,NA,D,0
SMc00393,0.4066506928009132,0.15321373314010092,NA,S,0
SMc00394,0.7577769600429463,7.353412672517563e-05,M00050,F,0
SMc00395,-0.3457639706252016,0.09693798282164667,M00034,F,0
