id,log2FoldChange,padj,KEGG_Module,COG,exp
SinmeB_0141,0.03743977667499447,0.8459814226321215,NA,I,0
SinmeB_0142,-0.0519637435721722,0.7692099129841647,M00017,E,0
SinmeB_0143,0.05003570468404722,0.7919911060401957,M00053,F,0
SinmeB_0145,0.004946726422305032,0.9856193449980579,NA,I,0
SinmeB_0146,0.13834100676848274,0.4096785411929536,NA,P,0
SinmeB_0147,-0.007229167664529855,0.9819578393196948,NA,L,0
SinmeB_0148,0.09899181826986736,0.5746990079662452,NA,K,0
SinmeB_0149,0.011401907360321088,0.9640171369311112,NA,P,0
SinmeB_0150,-0.16814682904449516,0.31360627774357897,NA,K,0
SinmeB_0151,-0.07274269473070889,0.7044639181660102,NA,S,0
SinmeB_0152,0.10550936811799996,0.4353939286620714,M00032,I,0
SinmeB_0153,0.08529481526473262,0.582631827172345,M00088,I,0
SinmeB_0154,0.18277740244048346,0.2907686644898116,M00013,I,0
SinmeB_0155,-0.042823417478420125,0.8352638451872393,M00260,D,0
SinmeB_0156,0.06745474364236803,0.7076480910521936,NA,S,0
SinmeB_0157,0.004457365629606617,0.9856193449980579,NA,S,0
SinmeB_0158,-0.06790334193077475,0.7297047248068773,M00023,K,0
SinmeB_0159,0.016115050556235383,0.9476315084171304,NA,S,0
SinmeB_0160,-0.006300018943354878,0.9826348748711023,NA,L,0
SinmeB_0161,0.012072371932901513,NA,NA,K,0
SinmeB_0162,-0.0283965072159806,0.8913328196391455,NA,S,0
SinmeB_0163,0.048775309391022016,0.8082472664361333,NA,S,0
SinmeB_0164,-0.02605234015289869,0.9030708379509468,NA,S,0
SinmeB_0165,0.07244290186794408,0.7085437959301313,NA,NA,0
SinmeB_0166,0.03283387845432803,0.8796249654177744,NA,S,0
SinmeB_0167,-0.018885548021310983,0.9367800181229452,NA,V,0
SinmeB_0168,-0.06424662414847418,0.7316116499877636,M00051,F,0
SinmeB_0169,0.1522702940494423,0.3699667076850028,NA,S,0
SinmeB_0170,-0.011821512015509263,0.9638203894415688,NA,NA,0
SinmeB_0171,0.0051914692102214745,0.9848698694151856,NA,T,0
SinmeB_0172,-0.014699362821766909,0.9472124393899756,NA,T,0
SinmeB_0173,-0.033732244373610436,0.8454889686872248,NA,M,0
SinmeB_0174,0.05002877735900377,0.8009039387977451,NA,E,0
SinmeB_0175,-0.041097519890200114,0.8393606793617464,M00361,M,0
SinmeB_0176,0.6272481881627726,0.0006132414358443901,M00024,E,0
SinmeB_0178,0.1629959811655726,0.3269760442259298,M00153,C,0
SinmeB_0179,0.33285905477538263,0.04351815566073707,M00153,C,0
SinmeB_0180,-0.02114188199045924,0.9249922625750984,NA,S,0
SinmeB_0181,-0.10413525556012107,0.5249365547512149,M00236,E,0
SinmeB_0182,-0.01527998420348236,NA,M00236,P,0
SinmeB_0183,0.017708758327545385,0.9399690698495778,M00236,ET,0
SinmeB_0184,-0.04160569488250293,0.8394125135114662,M00236,E,0
SinmeB_0185,0.045405037899142416,0.8271976263722913,NA,K,0
SinmeB_0186,0.10938452168278656,0.498209108565296,M00236,E,0
SinmeB_0187,0.039273508089808895,0.8415789215449307,M00019,EH,0
SinmeB_0188,-0.04647521961480342,0.8199195037653862,NA,NA,0
SinmeB_0189,0.017645335053177526,0.9236779427624378,M00335,U,0
SinmeB_0190,-0.09917528041423723,0.5700913287335321,NA,NA,0
SinmeB_0191,0.005051149001864689,0.9848698694151856,NA,K,0
SinmeB_0192,0.016687463619295084,0.9419378969317204,M00063,M,0
SinmeB_0193,0.006193858813457604,0.9848698694151856,NA,M,0
SinmeB_0194,0.02490068235724025,0.9026297897886012,NA,M,0
SinmeB_0195,0.06865969646355173,0.7263993605953903,NA,IQ,0
SinmeB_0196,0.07710115751388015,0.6219368145927732,M00123,H,0
SinmeB_0197,0.04623328379710148,0.7794431652785014,NA,Q,0
SinmeB_0198,0.08521501683818575,0.5653518538784768,NA,M,0
SinmeB_0199,-0.06613004745198836,0.7160903222598398,NA,Q,0
SinmeB_0200,0.028899903592748275,0.8667147804764184,NA,F,0
SinmeB_0201,-0.0336386345217778,0.8574141934408495,NA,NA,0
SinmeB_0203,0.04567264762794504,0.8159782345662753,NA,NA,0
SinmeB_0205,-0.0530874901903992,0.7786127243450577,NA,MU,0
SinmeB_0206,-0.11404805893572592,0.4961352227344216,NA,Q,0
SinmeB_0207,-0.027513361912417385,0.9026297897886012,NA,P,0
SinmeB_0208,0.04005350056367901,0.8454889686872248,NA,S,0
SinmeB_0209,0.007188513534866626,NA,M00695,T,0
SinmeB_0210,-0.05430757948097142,0.7927991089194893,NA,NA,0
SinmeB_0211,-0.1499319902002128,0.3196565777284391,NA,M,0
SinmeB_0212,0.2094780266202573,0.2186280282302682,NA,S,0
SinmeB_0213,0.08593936955230567,0.6000332008866497,M00026,E,0
SinmeB_0214,0.24832150386369176,0.13091862687577788,NA,S,0
SinmeB_0215,-0.01033314112353875,0.9692957149472841,NA,T,0
SinmeB_0216,0.0845204718101168,0.6235472695861569,NA,J,0
SinmeB_0217,0.0045150436137841405,0.9857265946535366,NA,D,0
SinmeB_0218,0.053464911962921885,NA,M00120,S,0
SinmeB_0220,-0.029192642121998832,0.8932786516766921,NA,S,0
SinmeB_0221,0.040060843825541335,0.8412872034048213,NA,S,0
SinmeB_0222,0.04075768652078239,0.8414092482739904,NA,N,0
SinmeB_0223,0.03987337241496214,NA,NA,S,0
SinmeB_0224,-0.0363681084682057,0.8619534203150956,NA,T,0
SinmeB_0225,-0.01350685831020115,0.9580369881175992,NA,S,0
SinmeB_0226,0.0056186539840134215,0.9848698694151856,NA,NA,0
SinmeB_0228,0.01709772001628765,0.9446694788091964,NA,S,0
SinmeB_0229,0.060445932313093774,0.7535207694590165,NA,S,0
SinmeB_0230,0.12246595867121896,0.471505954920799,NA,NA,0
SinmeB_0231,0.005470125946443726,0.9848698694151856,NA,S,0
SinmeB_0232,-0.12944399490525407,0.429053927056883,NA,M,0
SinmeB_0233,-0.04471636924044098,0.8067867054641686,NA,IQ,0
SinmeB_0234,-0.05559950579237703,0.7786127243450577,NA,K,0
SinmeB_0235,-0.09544005617602992,0.5822944551869896,M00220,G,0
SinmeB_0236,-0.07088528429256552,0.7169795887077334,M00212,G,0
SinmeB_0237,0.00039324721315233085,0.9984956714595687,M00220,G,0
SinmeB_0238,-0.0974078779710034,0.563129801934215,M00220,G,0
SinmeB_0239,0.07231703038421554,NA,NA,G,0
SinmeB_0240,-0.01365862937103512,0.9571318539507228,M00014,G,0
SinmeB_0242,-0.12064731139281268,0.4648898128633172,NA,NT,0
SinmeB_0244,-0.00905928411361141,NA,NA,KT,0
SinmeB_0245,-0.03634108483114462,0.8611952052403193,M00506,T,0
SinmeB_0246,-0.010846482789066964,NA,NA,NT,0
SinmeB_0247,-0.02156504241515644,0.9233776079750284,NA,NT,0
SinmeB_0248,-0.047456850610624435,0.8067867054641686,M00506,NT,0
SinmeB_0249,-0.001504870094344467,NA,NA,KT,0
SinmeB_0250,-0.03982486238201277,0.8373935165238704,M00506,NT,0
SinmeB_0251,0.04104915869705668,NA,NA,NA,0
SinmeB_0252,0.09757293989615984,0.5746990079662452,NA,L,0
SinmeB_0253,0.015097600752402237,0.9486782145648568,NA,N,0
SinmeB_0254,0.4285238809320893,0.055864163453734725,M00644,K,0
SinmeB_0255,0.06428072477242715,0.7392985233239835,M00478,K,0
SinmeB_0256,0.025545069278898932,0.9097433981994784,NA,NA,0
SinmeB_0257,-0.025584717744372643,0.9050802820956941,NA,N,0
SinmeB_0258,0.009498193402900168,0.9718480765965636,NA,N,0
SinmeB_0259,0.04381778283035551,0.8253068441072411,NA,N,0
SinmeB_0260,-0.04367589223484468,NA,M00332,N,0
SinmeB_0261,0.04373595179578702,NA,NA,N,0
SinmeB_0262,-0.04442386888341046,NA,NA,S,0
SinmeB_0263,0.04616699657726237,NA,NA,N,0
SinmeB_0264,-0.10854374238064128,NA,NA,NU,0
SinmeB_0265,-0.1063950579256388,NA,NA,NA,0
SinmeB_0269,-0.03490694707636375,0.8619534203150956,NA,N,0
SinmeB_0271,0.03476348300880654,0.8611706168146193,NA,N,0
SinmeB_0272,0.002108823615407672,NA,NA,S,0
SinmeB_0273,-0.03698195897451916,NA,NA,N,0
SinmeB_0274,0.054320036892359584,NA,NA,N,0
SinmeB_0275,0.05465082130594722,0.7919911060401957,M00332,N,0
SinmeB_0276,-0.02878903287906529,0.8913067442896032,NA,N,0
SinmeB_0277,-0.14082667733297727,0.34356476230427235,NA,N,0
SinmeB_0278,-0.1902642849013461,0.2295259582207823,NA,N,0
SinmeB_0279,-0.03422398671684003,0.8701906906546282,NA,N,0
SinmeB_0281,0.00039651597626449216,0.9984956714595687,NA,N,0
SinmeB_0282,0.022816978118376283,0.916040549785279,NA,S,0
SinmeB_0283,-0.05357065678378055,0.7820547465594813,NA,N,0
SinmeB_0285,0.3018941862581743,0.14633505501631575,NA,KT,0
SinmeB_0286,0.1587287752901115,0.3460815729176939,NA,N,0
SinmeB_0287,-0.034544472171315496,0.8590399976626124,NA,N,0
SinmeB_0288,0.03848945520791682,0.8427936522700079,NA,N,0
SinmeB_0289,-0.048376433802680606,0.7992969440573245,NA,N,0
SinmeB_0290,0.00022981950819727642,0.9984956714595687,NA,N,0
SinmeB_0291,0.0030106009559695075,NA,NA,N,0
SinmeB_0292,0.014585406103774325,0.953261352278066,NA,N,0
SinmeB_0293,-0.063313003605774,0.6544965567935324,NA,N,0
SinmeB_0294,-0.005850050413854027,0.9848698694151856,M00332,N,0
SinmeB_0295,0.5743153822341415,0.0349724178668848,NA,NA,0
SinmeB_0296,-0.0018500805348477735,0.9956687735114288,NA,MNO,0
SinmeB_0297,-0.022068840756575704,NA,NA,NA,0
SinmeB_0298,0.011094007447527641,0.9661378997372498,NA,NA,0
SinmeB_0299,-0.09626862218043866,0.5582604213066661,NA,M,0
SinmeB_0300,0.03312965375916745,0.8666770946256643,M00140,H,0
SinmeB_0301,-0.057530655863747365,0.7794431652785014,NA,K,0
SinmeB_0302,-0.05492660552439522,0.7325528463477687,M00201,G,0
SinmeB_0303,-0.0006663272420277183,0.998492556868961,M00196,P,0
SinmeB_0304,-0.1429752585725622,0.3985515392118062,M00201,P,0
SinmeB_0305,-0.025539006278567887,0.9058505603331506,NA,G,0
SinmeB_0306,0.003064058501169209,0.9917340255229226,M00194,P,0
SinmeB_0307,-0.0758581557149103,0.6919975186774769,NA,NA,0
SinmeB_0308,-0.003357414323947867,0.9848698694151856,NA,L,0
SinmeB_0309,-0.056220831207444144,0.7753242162750114,M00008,EG,0
SinmeB_0310,-0.05774759265947413,0.7794431652785014,M00001,G,0
SinmeB_0311,-0.0007769279815916674,0.998492556868961,M00004,G,0
SinmeB_0312,0.024884498793932425,0.9010328538665228,M00136,E,0
SinmeB_0313,0.009512219591480641,0.967499419316912,NA,E,0
SinmeB_0314,-0.07493910672496341,0.6958079838850602,NA,S,0
SinmeB_0316,-0.08703971487880123,0.6239385708472529,NA,NT,0
SinmeB_0318,-0.04410099896040885,0.8322729980913752,NA,K,0
SinmeB_0319,-0.019709345473643558,0.9285548379815683,NA,NA,0
SinmeB_0320,-0.006576143674477653,0.9824702585210541,M00012,C,0
SinmeB_0321,-0.09406170483595007,0.5843358386179995,NA,K,0
SinmeB_0322,0.03992036207222525,0.8078212938124021,M00193,P,0
SinmeB_0323,0.036535039063364194,0.8374127669648723,M00300,P,0
SinmeB_0324,-0.054711698251516255,0.7794431652785014,M00300,P,0
SinmeB_0325,-0.034110955728360065,0.8637669606396295,M00299,E,0
SinmeB_0326,-0.030516998389210737,0.8810225138519692,NA,M,0
SinmeB_0327,0.003944051328750444,0.9857265946535366,M00357,I,0
SinmeB_0328,-0.027984306917638525,0.8978606054200008,M00190,P,0
SinmeB_0329,0.23242491541664465,0.10301702016025564,M00511,T,0
SinmeB_0330,-0.16167424911026052,0.28754519072288603,NA,S,0
SinmeB_0331,-0.0005294542883738029,0.9984956714595687,NA,IQ,0
SinmeB_0332,0.06523719742203894,0.6842083125140408,M00129,C,0
SinmeB_0333,0.12059043861175894,0.4816359151738327,NA,K,0
SinmeB_0334,0.13938048659579427,0.3319669302013708,M00013,C,0
SinmeB_0335,-0.0039358008585393825,0.9875772656970946,NA,S,0
SinmeB_0336,0.04765709902912117,0.8057082041975383,NA,O,0
SinmeB_0337,0.5340843419086913,0.0006379988292637152,M00190,P,0
SinmeB_0338,0.21555635560620107,0.15931424979826572,NA,K,0
