id,log2FoldChange,padj,KEGG_Module,COG,exp
SMc00410,0.12497337551780448,0.6492035066567993,NA,GM,0
SMc00411,-0.06362041053500121,0.8749642110360587,NA,S,0
SMc00412,-0.08706769442084028,0.7129852384664953,M00051,F,0
SMc00413,0.11120384743082742,0.5992132199096235,NA,G,0
SMc00414,-0.3949419188098849,0.004825053476936138,M00091,I,0
SMc00415,-0.1625369440006589,0.4327801651291505,M00260,L,0
SMc00416,0.04528119640281502,0.8884261498442622,NA,H,0
SMc00418,0.08371414801103583,0.8413248755338943,NA,L,0
SMc00419,0.21027923977314145,0.2780730326070636,M00118,H,0
SMc00420,-0.12693324706636155,0.7425285269607543,NA,O,0
SMc00421,0.2082680142760589,0.2020580524702381,M00021,E,0
SMc00422,0.10922462718106543,0.7520055162071382,NA,E,0
SMc00423,-0.14090910330101675,0.6985849436172415,NA,E,0
SMc00424,0.025856539977170325,NA,NA,EG,0
SMc00425,0.0012264536788170928,0.9975458842495232,NA,K,0
SMc00461,-0.25853719907848943,0.3362441326733306,M00053,F,0
SMc00427,0.9113194361251504,0.0007845487398602599,NA,J,0
SMc00428,-0.06688856278112079,NA,NA,EG,0
SMc00429,-0.039993913234363625,0.9265327494138796,NA,K,0
SMc00430,-0.09968711849517098,0.7648068408784453,M00361,M,0
SMc00431,-0.1739753788123113,0.6464948702291093,NA,S,0
SMc00432,0.014070416095648056,0.9726752212885762,NA,G,0
SMc00433,0.07613344882385202,0.8017403325649906,NA,G,0
SMc01166,-0.01557388294165044,0.9637863926923924,NA,E,0
SMc01165,0.11280311445409705,0.6839765890102256,NA,G,0
